Tamanho,Repeticao,Fonte,Algoritmo,Tempo_s,CO2_kg
10000,12,5011,Dijkstra Min-Heap,0.5349571704864502,2.72835663480921e-06
10000,12,5011,NetworkX Referencia,0.46613359451293945,2.3774214499944934e-06
10000,13,6608,Dijkstra Classico,9.302535772323608,4.7380133089523794e-05
10000,13,6608,Dijkstra Min-Heap,0.764305830001831,3.896797336355529e-06
10000,13,6608,NetworkX Referencia,0.24987339973449707,1.275847082892349e-06
10000,13,3100,Dijkstra Classico,9.259429693222046,4.716083282872841e-05
10000,13,3100,Dijkstra Min-Heap,0.7451515197753906,3.7989069590852955e-06
10000,13,3100,NetworkX Referencia,0.25301170349121094,1.2918563415545931e-06
10000,13,9907,Dijkstra Classico,9.067726373672485,4.6184680582773335e-05
10000,13,9907,Dijkstra Min-Heap,0.7805862426757812,3.979305092630192e-06
10000,13,9907,NetworkX Referencia,0.23271441459655762,1.1880894228413098e-06
10000,13,9437,Dijkstra Classico,9.009562492370605,4.5888539122773624e-05
10000,13,9437,Dijkstra Min-Heap,1.0899336338043213,5.555323698931413e-06
10000,13,9437,NetworkX Referencia,0.27820634841918945,1.420283807393276e-06
10000,13,8489,Dijkstra Classico,8.853706121444702,4.5094839385895106e-05
10000,13,8489,Dijkstra Min-Heap,1.0859267711639404,5.534348874291659e-06
10000,13,8489,NetworkX Referencia,0.25781798362731934,1.3165348879024192e-06
10000,14,1849,Dijkstra Classico,9.411136865615845,4.793343029619801e-05
10000,14,1849,Dijkstra Min-Heap,0.8187685012817383,4.17325629104276e-06
10000,14,1849,NetworkX Referencia,0.16709160804748535,8.551449038460057e-07
10000,14,8838,Dijkstra Classico,10.011241436004639,5.0990187625582434e-05
10000,14,8838,Dijkstra Min-Heap,0.7253432273864746,3.6977548172896233e-06
10000,14,8838,NetworkX Referencia,0.18603205680847168,9.52018506573028e-07
10000,14,2110,Dijkstra Classico,10.805964469909668,5.503843096128678e-05
10000,14,2110,Dijkstra Min-Heap,0.5552971363067627,2.832352748510907e-06
10000,14,2110,NetworkX Referencia,0.17121219635009766,8.758193801279729e-07
10000,14,9972,Dijkstra Classico,10.874828577041626,5.5388093056763825e-05
10000,14,9972,Dijkstra Min-Heap,0.5651288032531738,2.8836481329930457e-06
10000,14,9972,NetworkX Referencia,0.1604619026184082,8.211078364883212e-07
10000,14,127,Dijkstra Classico,10.750118732452393,5.4753043685938096e-05
10000,14,127,Dijkstra Min-Heap,0.7670567035675049,3.910551416559086e-06
10000,14,127,NetworkX Referencia,0.17218375205993652,8.808258031238032e-07
10000,15,9623,Dijkstra Classico,10.570807456970215,5.3839830480732005e-05
10000,15,9623,Dijkstra Min-Heap,0.7685770988464355,3.918018769262761e-06
10000,15,9623,NetworkX Referencia,0.16857457160949707,8.625887936138618e-07
10000,15,450,Dijkstra Classico,10.766514778137207,5.4836526344781373e-05
10000,15,450,Dijkstra Min-Heap,0.5438418388366699,2.7735112959701367e-06
10000,15,450,NetworkX Referencia,0.16132473945617676,8.252251053342188e-07
10000,15,6043,Dijkstra Classico,10.37322998046875,5.2833229466215764e-05
10000,15,6043,Dijkstra Min-Heap,0.5611357688903809,2.862041799448959e-06
10000,15,6043,NetworkX Referencia,0.2501862049102783,1.2776995079539936e-06
10000,15,8487,Dijkstra Classico,9.758582353591919,4.970272285088966e-05
10000,15,8487,Dijkstra Min-Heap,0.557213306427002,2.841713239978503e-06
10000,15,8487,NetworkX Referencia,0.2645304203033447,1.3509925317860904e-06
10000,15,2888,Dijkstra Classico,9.431417465209961,4.803660927682178e-05
10000,15,2888,Dijkstra Min-Heap,0.6143207550048828,3.1344927193863387e-06
10000,15,2888,NetworkX Referencia,0.24147891998291016,1.23910010234775e-06
